chat_id;user_id;message;timestamp;extraversion_pole
8026D892-7773-43D9-AE24-214390AB0EF8;grassroot;Hab heute schon Eis gegessen und saß vorm Ventilator, das hat geholfen .;2021-06-18 15:58:49.056666700;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;grassroot;Und wie gehts dir?;2021-06-18 15:58:55.040000000;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;huibuh;Ja, das stimmt. Die Hitze macht einem echt zu schaffen. Hast du dir denn zur ABkühlung schon ein Eis gegönnt?;2021-06-18 15:58:55.706666700;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;huibuh;Das wollte ich gerade fragen .;2021-06-18 15:59:06.296666700;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;huibuh;Mir gehts auch soweit gut. Hatte auch eben schon mein 1. Eis.;2021-06-18 15:59:38.670000000;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;grassroot;Sehr gut! Es war hier auch Gewitter angekündigt, aber bisher warte ich leider erfolglos darauf.;2021-06-18 16:00:08.180000000;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;grassroot;Hast du vor morgen das Deutschlandspiel zu schauen?;2021-06-18 16:00:40.280000000;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;huibuh;Ich genauso. Allerdings bin ich dadurch auch trocken zu meinem Eis gekommen. Nein, ich bin nicht so der FußballFan. Du?;2021-06-18 16:01:18.623333300;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;grassroot;Ah immerhin hat es dann auch was gutes!;2021-06-18 16:01:48.450000000;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;grassroot;Ne auch nicht Fan, aber ich schaue mir das trotzdem gerne an. Ich treffe mich auch tatsächlich morgen zum gemeinsamen schauen.;2021-06-18 16:02:50.343333300;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;grassroot;Ich mache sogar bei zwei Tippspielen zur EM mit, aber hab bisher nur das halbe Spiel Deutschland gegen Frankreich geschaut .;2021-06-18 16:03:20.580000000;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;grassroot;Dafür läuft das Tippen aber ganz gut! In der App werden immer die allgemeinen Quoten mitangegeben und daran orientiere ich mich.;2021-06-18 16:03:51.763333300;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;huibuh;Ah, also hat es auch einen sozialen Aspekt. . Dann solltest du dich mit dem Schauen wohl auch ranhalten, oder du lässt dich am Ende überraschen. Viel Erfolg auf jeden Fall! Grillt ihr denn auch dazu?;2021-06-18 16:04:54.220000000;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;grassroot;ja definitiv!;2021-06-18 16:05:16.063333300;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;grassroot;Ich glaube ich lasse mich überraschen . Meine Tipps für den Sieg musste ich aber schon abgeben, deswegen hoffe ich jetzt dasss Frankreich gewinnt, damit ich viele Punkte im Tippspiel bekomme .;2021-06-18 16:06:28.550000000;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;grassroot;Ich weiß garnicht, ob etwas geplant ist, kann tatsächlich sein dass wir grillen.;2021-06-18 16:07:04.063333300;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;grassroot;Auf jeden Fall wird am Sonntag gegrillt, das ist schon länger geplant. Da sieht's aber ja grade so aus, dass es Unwetter geben wird.;2021-06-18 16:07:59.113333300;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;grassroot;Hast du dieses Jahr schon gegrillt?;2021-06-18 16:08:11.066666700;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;huibuh;Achso . Nicht, dass ich Ahnung hätte, aber ich dachte die Franzosen wären so unsympathisch. Nein, ich habe noch nicht gegrillt. Ich habe selber keinen Balkon oder Garten und leider auch keine Freunde, die einen Grill haben .;2021-06-18 16:09:34.400000000;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;huibuh;Wird es denn bei euch auch ein paar TofuWürstchen oder Grillgemüse geben?;2021-06-18 16:10:10.570000000;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;grassroot;Ja . Ws wurden schon spezielle Rezepte rausgesucht Grillsandwiches mit gegrillter Paprika, das wird dann doppelt gegrillt, und überbackene Kartoffeln mit Grillkäse. Ich habe noch keine guten TofuGrillwürstchen entdeckt.;2021-06-18 16:12:55.356666700;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;grassroot;Ich werde auch nur zum gemeinsam grillen eingeladen, entweder bei meinen Eltern oder bei den Eltern meines Freunds. Sonst kenne ich auch keine Personen mit Grill.;2021-06-18 16:15:25.726666700;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;grassroot;Hättest du später gerne mal einen Balkon oder Garten?;2021-06-18 16:15:47.243333300;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;huibuh;Das hört sich ja super an! Überbackene Kartoffeln esse ich auch sehr gerne. Bei den Tofuwürstchen kann ich leider auch nicht behilflich sein, da kenne ich mich nicht aus. Bei mir haben auch nur meine Eltern einen Grill. ;2021-06-18 16:17:07.526666700;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;huibuh;Ich hätte später gerne mindestens eins von beiden. Da ich mir aber noch nicht sicher bin, wie sich meine Zukunft gestalten wird, lässt sich das schwierig abschätzen. Vielleicht möchte ich auswandern oder sogar erst mal ganz ohne festen Wohnsitz leben. Hast du schon irgendwelche Pläne?;2021-06-18 16:18:35.560000000;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;grassroot;Oh das klingt spannend! Darf ich fragen welches Land dich da besonders interessiert? Ich hätte in meiner nächsten Wohnung gerne einen Balkon und irgendwann dann mal gerne ein kleines Haus mit Garten. Das wäre toll Gemüse selber anzuplanzen oder Obstbäume zu haben! Allerdigns gibt es ja grade eine Debatte um Einfamilienhäuser, also wird sich da auch in Zukunft noch einiges ändern, bis ich mir mal ernsthaft Gedanken um so etwas mache.;2021-06-18 16:21:43.483333300;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;grassroot;Kannst du dir vorstellen dann eher in einem Van zu leben oder als digitaler Nomade immer mal woanders zu wohnen?;2021-06-18 16:22:38.110000000;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;huibuh;Das wäre eigentlich auch genau meine Motivation für einen Garten! Sein eigenes Gemüse und Obst anzupflanzen zu können wäre ein Traum. Ich denke, das bietet nochmal viel mehr Lebensqualität. .  Handelt es sich bei der Debatte um Einfamilienhäuser um ein Platzproblem?;2021-06-18 16:26:31.290000000;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;huibuh;Ich glaube für mich würde es eher passen als digitaler Nomade von Ort zu Ort zu ziehen. Die Idee vom Leben im Van finde ich schön, aber ehrlich gesagt bin ich viel zu sehr an die Vorteile des Stadtlebens und einer Wohnung gewöhnt. Außerdem ist man durch den Van auch wieder an eine Region gebunden. Mich würden eigentlich mehrere Kontinente reizen. Süd und Mittelamerika, aber vor allem auch Südostasien. Als Land in Europa aber vor allem auch Spanien. .;2021-06-18 16:28:34.910000000;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;grassroot;Ja genau, es bauen grade sehr viele Leute, die es sich leisten können, im Umkreis von größeren Städten, sodass viel Grünfläche neu erschlossen und versiegelt wird, also mit Bauelementen wie Häusern oder Straßen zugebaut wird. Außerdem ist ein Nebenaspekt, dass diese Menschen dann häufig noch in der Stadt arbeiten und dadurch sehr viel mehr mit dem Auto pendeln als wenn sie in der Stadt wohnen würden. ;2021-06-18 16:28:41.996666700;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;huibuh;Also geht es da auch um den Schutz der Umwelt?;2021-06-18 16:30:30.756666700;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;grassroot;ursächlich ist aber auch, dass es bei vieln Menschen den Wunsch nach mehr Grün und Luftraum gitb, den es in vielen Städten nicht wirklich gibt und zudem die Mieten steigen. Es gibt wohl viele Menschen, die Angst davor haben sich im Alter eine Wohnung in der Stadt nicht mehr leisten zu können. Deswegen ist die Einfamilienhausdebatte viel größer und es geht um mehr, als man es zuerst denkt. Ich denke es wäre gut, sich da den anderen Problemen zu widmen als einfach nur Verbote auszusprechen.;2021-06-18 16:30:34.710000000;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;grassroot;Also ja, es geht indirekt um die Umwelt.;2021-06-18 16:30:54.350000000;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;grassroot;Deine Vorstellung so umherzureisen, kann ich gewisserweise verstehen . ;2021-06-18 16:31:49.633333300;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;grassroot;Ich glaube auch, dass das Leben in einem Fahrzeug eher etwas für einen Urlaub ist, als wirklich für den Alltag tauglich.;2021-06-18 16:32:20.243333300;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;grassroot;Es klingt total idyllisch dann nach der Arbeit erstmal die AtacamWüste zu besuchen oder, sehr stereotypisch zu sprechen, auf Bali an den Strand zu gehen.;2021-06-18 16:33:15.120000000;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;huibuh;Oh ha, das hört sich ja echt nach einem komplexen Thema an. An so viele Faktoren habe ich noch gar nicht gedacht. Aber da denke ich auch wieder, dass das noch ein paar Jahre Zeit hat. Erst mal das Reisen .;2021-06-18 16:34:14.823333300;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;huibuh;Ja, das ist die Idee. Nach dem Arbeiten an den Strand oder einen anderen schönen Ort. Um Arbeiten zu können braucht man aber eben wiederum auch einen ruhigen Ort, wahrscheinlich WLAN und etwas Platz.;2021-06-18 16:35:14.836666700;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;grassroot;Ich glaube aber, dass das umherziehen auch problematisch sein kann, wenn man keinen festen Freundeskreis hat und immer neue Leute kennenlernt. Viele der Freunde vor Ort werde selber Nomaden sein und dann einfach wieder weg sein. Grade in CoronaZeiten habe ich gemerkt, dass es sehr wichtig, zumindst für mich ist, Freunde un Familie in der Nähe zu haben und sie besuchen zu können und gemeinsam etwas zu erleben. ;2021-06-18 16:35:19.746666700;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;grassroot;Das ganze ist vermutlich Typsache.;2021-06-18 16:35:37.260000000;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;grassroot;Ich habe neulich irgendwann etwas von einer Deutschen gehört, die tatsächlich auf Bali lebt und dort immer zum Arbeiten in einen CoWorkin Space geht und dort auch Leute aus aller Welt trifft, die die gleiche Idee vom leben teilen. Das ist sicherlich auch sehr bereichernd. .;2021-06-18 16:37:03.220000000;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;huibuh;Ja, wahrscheinlich. Ich habe da nicht so die Bindungen und sowieso schon eher einen verstreuten Freundeskreis. Klingt für mich daher eigentlich eher aufregend .;2021-06-18 16:37:30.950000000;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;huibuh;Ja, so etwas könnte ich mir nämlich auch vorstellen.;2021-06-18 16:38:03.263333300;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;huibuh;Da trifft man bestimmt sehr interessante Leute und lernt viel über die Wlt;2021-06-18 16:38:16.903333300;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;grassroot;Oh ja das denke ich auch! Ich kann mir auch gut vorstellen, dass dieses Leben für Leute wie dich genau das richtige ist.;2021-06-18 16:38:56.750000000;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;grassroot;Ich finde es auch spannend neue Leute kennen zu lernen, aber manchmal brauche ich auch Leute um mcih herum, die mich ohne Worte verswtehen und vielleicht auch Leute mit denen ich auf deutsch sprechen kann. Grade wenn man im Ausland lebt, wird man wohl auch mal krank oder so. Und da fällt es mir glaube ich leichter, mich dann auf's gesundwerden zu konzentrieren, als mich noch um die örtlichen Arztgebühren oder die Sprache zu kümmern.;2021-06-18 16:41:04.393333300;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;grassroot;Ich versuche bei solchen Überlegungen auch alles zu Bedenken, was mich auch manchmal vielleicht eher daran hindert einfach Dinge  zu machen oder auf mich zu kommen zu lassen.;2021-06-18 16:41:56.983333300;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;huibuh;Da scheinen wir uns wohl tatsächlich sehr zu unterscheiden. Mir macht es total Spaß neue Sprachen zu lernen und anzuwenden. Immer nur Deutsch finde ich etwas langweilig. . Ich meine, im Notfall kann man auch immer wieder nach Hause zurückkehren oder findet jemanden, mit dem man sich verständigen kann. Anstatt alles abzuwiegen, was schief gehen könnte, muss man sich vielleicht einfach mal ins Abenteuer stürzen.;2021-06-18 16:43:41.643333300;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;grassroot;Das stimmt auch wieder .;2021-06-18 16:43:57.316666700;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;huibuh;Vielleicht kann dich unser Gespräch ja für die Zukunft etwas inspirieren .;2021-06-18 16:45:23.070000000;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;grassroot;Wahrschienlich schon . Ich lasse mich auch gern für neue Dinge begeistern und umstimmen .;2021-06-18 16:46:02.723333300;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;grassroot;Du es macht richtig Spaß mich mit dir zu unterhalten. Ich würde aber für den Zweck der Datenerhebung jetzt mal versuchen noch ein zweites Gespräch zu führen. ;2021-06-18 16:46:11.693333300;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;huibuh;Ja, alles klar. War schön mit dir . ;2021-06-18 16:46:53.176666700;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;grassroot;Deswegen wünsche ich dir ein schönes Wochenende und drück die Daumen, dass es irgendwann mal klappt mit dem digitalen Nomaden sein, villeicht auch nur für ein Jahr oder so lange du eben willst.;2021-06-18 16:47:20.220000000;extrovert
8026D892-7773-43D9-AE24-214390AB0EF8;huibuh;Danke. Ich drücke die Daumen, dass deine Träume auch in Erfüllung gehen! .;2021-06-18 16:47:59.163333300;extrovert
80657343-26DC-4795-BF32-AC9DD0675A27;ChatterBot;Hallo? Jemand da?;2021-07-13 09:04:00.806666700;extrovert
80657343-26DC-4795-BF32-AC9DD0675A27;Sloth;Hallo! Genau das habe ich mich auch gefragt. ;2021-07-13 09:04:21.270000000;extrovert
80657343-26DC-4795-BF32-AC9DD0675A27;ChatterBot;G Dann ist die Frage ja beantwortet;2021-07-13 09:04:41.090000000;extrovert
80657343-26DC-4795-BF32-AC9DD0675A27;ChatterBot;Wann steht denn die Mittagspause für dich heute an?;2021-07-13 09:05:01.363333300;extrovert
80657343-26DC-4795-BF32-AC9DD0675A27;Sloth;Ich glaube so um 1230 und bei dir?;2021-07-13 09:05:34.503333300;extrovert
80657343-26DC-4795-BF32-AC9DD0675A27;ChatterBot;Erst so gegen 13 Uhr. Ist noch ein wenig hin... .;2021-07-13 09:06:09.240000000;extrovert
80657343-26DC-4795-BF32-AC9DD0675A27;ChatterBot;Ich habe schon ewig nicht mehr gechattet... Wie sieht das bei dir aus?;2021-07-13 09:06:45.660000000;extrovert
80657343-26DC-4795-BF32-AC9DD0675A27;Sloth;Oh nein, halt durch. ;2021-07-13 09:07:04.490000000;extrovert
80657343-26DC-4795-BF32-AC9DD0675A27;Sloth;Ich chatte normalerweise auch mit meinen Freunden, aber ich ich lasse mir beim antworten auch gerne viel Zeit.;2021-07-13 09:07:51.590000000;extrovert
80657343-26DC-4795-BF32-AC9DD0675A27;Sloth;Immer direkt zu antworten und die ganze Zeit auf mein Handy starren ist mir zu stressig.;2021-07-13 09:08:22.710000000;extrovert
80657343-26DC-4795-BF32-AC9DD0675A27;ChatterBot;Okay. Cool, dann bist du in Übung würde ich sagen. Es scheint mir eh etwas verzögert zu sein, bis die Anzeige kommt.;2021-07-13 09:08:33.926666700;extrovert
80657343-26DC-4795-BF32-AC9DD0675A27;ChatterBot;Sieht man irgendwo, ob der andere gerade schreibt? Bei mir jedenfalls nicht, oder ich sehe es nicht .;2021-07-13 09:09:23.133333300;extrovert
80657343-26DC-4795-BF32-AC9DD0675A27;Sloth;Ich würde auch sagen, dass ich in Übung bin. ;2021-07-13 09:09:40.130000000;extrovert
80657343-26DC-4795-BF32-AC9DD0675A27;Sloth;Ich glaube nicht, dass man sehen kann ob der andere gerade schreibt aber sicher bin ich mir hier nicht;2021-07-13 09:09:56.686666700;extrovert
80657343-26DC-4795-BF32-AC9DD0675A27;ChatterBot;Okay. Handy Kann ich gut nachvollziehen, ich lege es auch gerne mal weit weg ehrlich gesagt. Es gibt Tage, da könnte man nur hin und her schreiben...;2021-07-13 09:10:47.340000000;extrovert
80657343-26DC-4795-BF32-AC9DD0675A27;Sloth;Ja... das ist irgendwann auch nicht mehr schön und wenn ich so viel hin und her schreibe geht irgendwann meine Produktivität flöten. ;2021-07-13 09:12:09.946666700;extrovert
80657343-26DC-4795-BF32-AC9DD0675A27;Sloth;WIr haben nicht mehr viel Zeit aber, was ist denn eine der ersten Sachen die du nach der COVID19 Krise machen möchtest?;2021-07-13 09:12:57.266666700;extrovert
80657343-26DC-4795-BF32-AC9DD0675A27;ChatterBot;Ja oder man ist gedanklich auch irgendwie nicht 100 bei der Antwort...;2021-07-13 09:13:02.056666700;extrovert
80657343-26DC-4795-BF32-AC9DD0675A27;ChatterBot;Also wenn es mal wieder so richtig safe ist, freue ich mich auf Konzerte. Und bei dir?;2021-07-13 09:13:49.243333300;extrovert
80657343-26DC-4795-BF32-AC9DD0675A27;Sloth;Bei mir wäre es reisen ohne so viele Einschränkungen und dass man alles 3 mal nachschauen muss.;2021-07-13 09:14:42.960000000;extrovert
80657343-26DC-4795-BF32-AC9DD0675A27;Sloth;Bis dann! .;2021-07-13 09:14:54.620000000;extrovert
8221A58B-5302-46DD-830C-3F93A6968830;Kaesetoast;Kaninchen oder Kanarienvogel?;2021-06-22 10:00:14.956666700;extrovert
8221A58B-5302-46DD-830C-3F93A6968830;Apfel1;Kaninchen. Kanarienvögel sind manchmal so laut;2021-06-22 10:00:53.436666700;extrovert
8221A58B-5302-46DD-830C-3F93A6968830;Apfel1;Brezel oder Laugenstange?;2021-06-22 10:01:04.126666700;extrovert
8221A58B-5302-46DD-830C-3F93A6968830;Kaesetoast;Das stimmt. Und ich hätte immer Angst, dass sie einen auf den Kopf kacken.;2021-06-22 10:01:21.123333300;extrovert
8221A58B-5302-46DD-830C-3F93A6968830;Kaesetoast;Auf jeden Fall LAugenstange, die lässt sich leichter beschmieren.;2021-06-22 10:01:30.673333300;extrovert
8221A58B-5302-46DD-830C-3F93A6968830;Apfel1;Auf den Kopf kacken die einem normalerweise nicht. Aber die schreien immer, wenn der TV an ist .;2021-06-22 10:02:40.910000000;extrovert
8221A58B-5302-46DD-830C-3F93A6968830;Apfel1;Da versteht man nichts;2021-06-22 10:02:51.300000000;extrovert
8221A58B-5302-46DD-830C-3F93A6968830;Kaesetoast;Mir hat als Kind im Zoo mal ein Papagei im Vogelhaus auf den Kopf gekackt... Seitdem hab ich da dann doch eine FastPhobie vor .;2021-06-22 10:03:12.860000000;extrovert
8221A58B-5302-46DD-830C-3F93A6968830;Apfel1;.;2021-06-22 10:03:33.110000000;extrovert
8221A58B-5302-46DD-830C-3F93A6968830;Apfel1;Ja okay, dann kann ich deine Angst verstehen;2021-06-22 10:03:42.720000000;extrovert
8221A58B-5302-46DD-830C-3F93A6968830;Kaesetoast;Was würdest du denn als Haustier halten, wenn du die freie Wahl hättest? ;2021-06-22 10:03:56.470000000;extrovert
8221A58B-5302-46DD-830C-3F93A6968830;Kaesetoast;Ich glaub, ich würde mir einen Pfeifhasen holen.... Die sind sooo süß! Und eine sehr flauschige Katze;2021-06-22 10:04:22.876666700;extrovert
8221A58B-5302-46DD-830C-3F93A6968830;Apfel1;Schwierig. Am coolsten finde ich auf jeden Fall einen Hund. Aber so viel Zeit und Platz habe ich gar nicht;2021-06-22 10:04:35.993333300;extrovert
8221A58B-5302-46DD-830C-3F93A6968830;Apfel1;Was ist denn ein Pfeifhase?;2021-06-22 10:04:45.266666700;extrovert
8221A58B-5302-46DD-830C-3F93A6968830;Kaesetoast;Aber du hast ja jetzt die freie Wahl. Es ginge sogar ein Nilpferd .;2021-06-22 10:04:55.786666700;extrovert
8221A58B-5302-46DD-830C-3F93A6968830;Kaesetoast;Ein Nagetier, googel das mal. Super suüß;2021-06-22 10:05:10.940000000;extrovert
8221A58B-5302-46DD-830C-3F93A6968830;Kaesetoast;Die quieken richtig schön.;2021-06-22 10:05:16.630000000;extrovert
8221A58B-5302-46DD-830C-3F93A6968830;Apfel1;Ja dann auf jeden Fall einen Hund .;2021-06-22 10:05:26.876666700;extrovert
8221A58B-5302-46DD-830C-3F93A6968830;Kaesetoast;Eine bestimmte Rasse?;2021-06-22 10:05:39.876666700;extrovert
8221A58B-5302-46DD-830C-3F93A6968830;Apfel1;Sind das denn richtige Haustiere? Also so Meerschweinchen ähnlich?;2021-06-22 10:06:12.286666700;extrovert
8221A58B-5302-46DD-830C-3F93A6968830;Kaesetoast;Ne, das sind Wildtiere.;2021-06-22 10:06:24.490000000;extrovert
8221A58B-5302-46DD-830C-3F93A6968830;Kaesetoast;Die sind auch gefährdet .;2021-06-22 10:06:33.990000000;extrovert
8221A58B-5302-46DD-830C-3F93A6968830;Apfel1;Es gibt schöne Rassen, aber ich finde die Aufzucht nicht so gut. Deshalb nen Mischling;2021-06-22 10:07:10.716666700;extrovert
8221A58B-5302-46DD-830C-3F93A6968830;Kaesetoast;Aus dem Tierheim?;2021-06-22 10:07:19.300000000;extrovert
8C8830C7-23E0-4879-BB35-C5A16F080B38;Kaesetoast;Hi! ;2021-06-29 09:45:09.150000000;extrovert
8C8830C7-23E0-4879-BB35-C5A16F080B38;Kaesetoast;Burger oder Nudelsalat?;2021-06-29 09:45:25.520000000;extrovert
8C8830C7-23E0-4879-BB35-C5A16F080B38;tmplxz;Burger!;2021-06-29 09:50:03.203333300;introvert
8C8830C7-23E0-4879-BB35-C5A16F080B38;Kaesetoast;. Und warum? ;2021-06-29 09:50:25.963333300;extrovert
8C8830C7-23E0-4879-BB35-C5A16F080B38;tmplxz;Schmeckt besser;2021-06-29 09:50:34.453333300;introvert
8C8830C7-23E0-4879-BB35-C5A16F080B38;tmplxz;Und selbst?;2021-06-29 09:50:36.856666700;introvert
8C8830C7-23E0-4879-BB35-C5A16F080B38;tmplxz;Oh, und mehr Variationsmöglichkeiten;2021-06-29 09:50:46.693333300;introvert
8C8830C7-23E0-4879-BB35-C5A16F080B38;tmplxz;Pizza oder Sushi?;2021-06-29 09:51:04.330000000;introvert
8C8830C7-23E0-4879-BB35-C5A16F080B38;Kaesetoast;Hab gerade erst gesehen, dass ich Nudelsalat statt Kartoffelsalat geschrieben hab. Bei Nudelsalat definitiv Burger, aber Kartoffelsalat ist halt auch echt geil. ;2021-06-29 09:51:09.750000000;extrovert
8C8830C7-23E0-4879-BB35-C5A16F080B38;Kaesetoast;Nur ohne Fleischwurst! Ich hasse kalte schleimige Wurst mit Mayo.... ;2021-06-29 09:51:31.840000000;extrovert
8C8830C7-23E0-4879-BB35-C5A16F080B38;Kaesetoast;Pizza oder Sushi ist schwieriger.... Aber ich glaube tatsächlich, dass ich lieber Sushi essen würde. ;2021-06-29 09:52:00.156666700;extrovert
8C8830C7-23E0-4879-BB35-C5A16F080B38;Kaesetoast;Bestellst du oft? Oder kochst du lieber selbst?;2021-06-29 09:52:22.990000000;extrovert
8C8830C7-23E0-4879-BB35-C5A16F080B38;tmplxz;Hmm ich bin sehr funktionaler Kocher, immer 10 Rationen die dann weggefroren werden! Aber bestelle auch gerne, oder halt auch auswärts essen.;2021-06-29 09:53:02.596666700;introvert
8C8830C7-23E0-4879-BB35-C5A16F080B38;tmplxz;Pizza Sushi ist tricky weil beides sehr gut aber auch sehr enttäuschend sein kann;2021-06-29 09:53:19.080000000;introvert
8C8830C7-23E0-4879-BB35-C5A16F080B38;tmplxz;Zu Nudel oder Kartoffelsalat steh ich neutral;2021-06-29 09:53:36.500000000;introvert
8C8830C7-23E0-4879-BB35-C5A16F080B38;tmplxz;So viel Essen... Gleich Mittagspause! ;2021-06-29 09:53:44.720000000;introvert
8C8830C7-23E0-4879-BB35-C5A16F080B38;Kaesetoast;. Ich bin immer noch in einem Meeting auf der Arbeit. Da muss ich noch eine Stunde warten. ;2021-06-29 09:54:02.440000000;extrovert
8C8830C7-23E0-4879-BB35-C5A16F080B38;Kaesetoast;Und ich hab einfach so Hunger!;2021-06-29 09:54:06.930000000;extrovert
8C8830C7-23E0-4879-BB35-C5A16F080B38;Kaesetoast;Das ist die absolute Folter. Neben dem Kühlschrank arbeiten und dann nicht dran dürfen.;2021-06-29 09:54:31.173333300;extrovert
8C8830C7-23E0-4879-BB35-C5A16F080B38;tmplxz;Hab heute nur wenig gefrühstückt und war beim Sport, aber so lang kickt der Hunger auch rein;2021-06-29 09:54:44.643333300;introvert
8C8830C7-23E0-4879-BB35-C5A16F080B38;Kaesetoast;Frühstücken kann ich gar nicht. Mir wird so früh schlecht, wenn ich esse. Aber heute ist das mein Verhängnis. Das Meeting ging um 9 los und geht bis mindestens 13 Uhr.;2021-06-29 09:55:27.260000000;extrovert
8C8830C7-23E0-4879-BB35-C5A16F080B38;Kaesetoast;Was machst du für Sport?;2021-06-29 09:56:01.083333300;extrovert
8C8830C7-23E0-4879-BB35-C5A16F080B38;tmplxz;Uh, das ist übel.;2021-06-29 09:56:50.253333300;introvert
8C8830C7-23E0-4879-BB35-C5A16F080B38;tmplxz;Ich kann nicht mehr ohne Frühstück;2021-06-29 09:57:01.270000000;introvert
8C8830C7-23E0-4879-BB35-C5A16F080B38;tmplxz;Fitnessstudio, aber sehr unregelmäßig, insbesondere während C19.;2021-06-29 09:57:40.473333300;introvert
8C8830C7-23E0-4879-BB35-C5A16F080B38;Kaesetoast;Ohja, ich wollte eigentlich im August wieder anfangen. Aber dann hab ich mir das JAhr Beitrag ohne Sport lieber gespart . ;2021-06-29 09:58:17.803333300;extrovert
99C051AB-AA92-4BDD-9BC6-78753DB5CC1A;Kaesetoast;Ich bin nicht vegan, weil ich Frischkäse zu sehr mag.;2021-06-08 09:51:10.846666700;extrovert
99C051AB-AA92-4BDD-9BC6-78753DB5CC1A;owolf;Ich bin nicht vegan, ich liebe Grillfleisch;2021-06-08 09:51:31.393333300;extrovert
99C051AB-AA92-4BDD-9BC6-78753DB5CC1A;Kaesetoast;Das ist auch ein guter Punkt! Nacken oder Rippchen?;2021-06-08 09:52:23.240000000;extrovert
99C051AB-AA92-4BDD-9BC6-78753DB5CC1A;owolf;Steak und Spareribs;2021-06-08 09:52:37.473333300;extrovert
99C051AB-AA92-4BDD-9BC6-78753DB5CC1A;owolf;und bei dir?;2021-06-08 09:52:40.326666700;extrovert
99C051AB-AA92-4BDD-9BC6-78753DB5CC1A;Kaesetoast;Machst du die selbst?;2021-06-08 09:52:48.146666700;extrovert
99C051AB-AA92-4BDD-9BC6-78753DB5CC1A;owolf;Vegan höchstens Maiskolben .;2021-06-08 09:52:56.380000000;extrovert
99C051AB-AA92-4BDD-9BC6-78753DB5CC1A;Kaesetoast;Ich esse am liebsten Geflügel.;2021-06-08 09:53:01.333333300;extrovert
99C051AB-AA92-4BDD-9BC6-78753DB5CC1A;owolf;Mache ich nicht selber. Kaufe ich beim Fleischer;2021-06-08 09:53:22.070000000;extrovert
99C051AB-AA92-4BDD-9BC6-78753DB5CC1A;owolf;Geflügel geht bei mir auch;2021-06-08 09:53:26.960000000;extrovert
99C051AB-AA92-4BDD-9BC6-78753DB5CC1A;Kaesetoast;Mais vom Grill ist auch geil!;2021-06-08 09:53:28.660000000;extrovert
99C051AB-AA92-4BDD-9BC6-78753DB5CC1A;owolf;Geflügel dann gerne scharf gewürzt;2021-06-08 09:53:46.400000000;extrovert
